Full,2,128,0.0,0.0,0.374051
TreeLowOffset,2,128,0.0575591,0.00414593,0.000253505
List,2,128,0.0376986,0.00173844,0.000233758
TreeLowRoot,2,128,0.0783557,0.00449616,0.000231914
TreeLowOffset,2,128,0.0575122,0.00413819,0.000244899
Full,2,128,0.0,0.0,0.381481
TreeLowRoot,2,128,0.0794437,0.00443952,0.000251029
List,2,128,0.0376993,0.00181834,0.00025112
List,2,128,0.0376913,0.00175616,0.000259537
TreeLowOffset,2,128,0.0574963,0.00413546,0.000244578
Full,2,128,0.0,0.0,0.369892
TreeLowRoot,2,128,0.0794838,0.00446485,0.000240701
List,2,128,0.0376885,0.00176376,0.000223038
TreeLowRoot,2,128,0.0796272,0.00448836,0.000245299
Full,2,128,0.0,0.0,0.374106
TreeLowOffset,2,128,0.0668728,0.0163361,0.000582222
Full,2,128,0.0,0.0,0.372587
List,2,128,0.0377,0.00178351,0.000219602
TreeLowOffset,2,128,0.0573572,0.00414843,0.000238257
TreeLowRoot,2,128,0.0785505,0.00448019,0.000246301
